[ 2013-12-19T09:12:24+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1387415541805 | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001794s ]
[ 2013-12-19T11:36:52+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1387424209545 | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001105s ]
[ 2013-12-19T11:36:52+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1387424209545 | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000264s ]
[ 2013-12-19T11:36:52+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1387424209545 | NOTIC: [8] Undefined variable: str AjaxloadAction.class.php 第 65 行.
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SHOW COLUMNS FROM `m_part` [ RunTime:0.001510s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_part` WHERE ( `lang` = 'zh-cn' ) AND ( `is_publish` = '1' ) AND ( `pid` = 0 ) ORDER BY orderNum desc [ RunTime:0.000407s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_part` WHERE ( `pid` = '31' ) AND ( `is_publish` = 1 ) ORDER BY orderNum desc [ RunTime:0.000267s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_part` WHERE ( `pid` = '32' ) AND ( `is_publish` = 1 ) ORDER BY orderNum desc [ RunTime:0.000251s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_part` WHERE ( `pid` = '33' ) AND ( `is_publish` = 1 ) ORDER BY orderNum desc [ RunTime:0.000331s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_part` WHERE ( `pid` = '34' ) AND ( `is_publish` = 1 ) ORDER BY orderNum desc [ RunTime:0.000258s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_part` WHERE ( `pid` = '35' ) AND ( `is_publish` = 1 ) ORDER BY orderNum desc [ RunTime:0.000248s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_part` WHERE ( `pid` = '36' ) AND ( `is_publish` = 1 ) ORDER BY orderNum desc [ RunTime:0.000247s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_part` WHERE ( `pid` = '37' ) AND ( `is_publish` = 1 ) ORDER BY orderNum desc [ RunTime:0.000251s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_part` WHERE ( `pid` = '38' ) AND ( `is_publish` = 1 ) ORDER BY orderNum desc [ RunTime:0.000243s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001580s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SHOW COLUMNS FROM `m_domain` [ RunTime:0.001069s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_domain` WHERE target != 'PC' [ RunTime:0.000227s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | NOTIC: [8] Undefined variable: domain HomeAction.class.php 第 22 行.
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_domain` WHERE target = 'PC' [ RunTime:0.000188s ]
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | NOTIC: [8] Undefined variable: domainPC HomeAction.class.php 第 27 行.
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | NOTIC: [8] Undefined offset:  1 HomeAction.class.php 第 27 行.
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | NOTIC: [2] Missing argument 2 for HomeAction::assignSystem(), called in D:\www\m.5izh.com\skybroad\App\Lib\Action\HomeAction.class.php on line 44 and defined HomeAction.class.php 第 54 行.
[ 2013-12-19T15:17:47+08:00 ] /skybroad/index.php/Home | SQL: SELECT * FROM `m_system` WHERE ( `lang` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000248s ]
